<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPBEX.BABA,D,20210211,0,267.8700000,274.2900000,266.6400000,269.1300000,953745
SPBEX.BABA,D,20210212,0,269.1500000,270.5000000,265.7300000,267.8400000,503575
SPBEX.BABA,D,20210213,0,267.7600000,269.0000000,267.5700000,268.9000000,14601
SPBEX.BABA,D,20210216,0,271.0000000,274.2900000,270.0400000,270.8500000,890106
SPBEX.BABA,D,20210217,0,271.0300000,276.0100000,267.8500000,270.9100000,748764
SPBEX.BABA,D,20210218,0,270.8000000,271.0200000,262.3300000,264.5500000,780737
SPBEX.BABA,D,20210219,0,264.8000000,269.3900000,262.8500000,263.5500000,636958
SPBEX.BABA,D,20210220,0,263.4700000,263.8000000,263.1500000,263.5900000,21112
SPBEX.BABA,D,20210222,0,260.1500000,260.7300000,254.0000000,254.0300000,747848
SPBEX.BABA,D,20210223,0,254.3400000,255.3500000,237.7500000,252.9100000,910547
SPBEX.BABA,D,20210224,0,252.7500000,253.5000000,248.1100000,250.4400000,591064
SPBEX.BABA,D,20210225,0,250.1300000,252.0000000,240.0900000,240.1300000,847991
SPBEX.BABA,D,20210226,0,240.5000000,244.8900000,237.4700000,237.8000000,792321
SPBEX.BABA,D,20210227,0,238.1400000,239.4000000,237.6000000,238.9800000,32198
SPBEX.BABA,D,20210301,0,241.0000000,242.7900000,239.2700000,241.5300000,605345
SPBEX.BABA,D,20210302,0,241.5800000,242.4800000,234.2900000,234.5400000,829233
SPBEX.BABA,D,20210303,0,234.6100000,240.4900000,234.4000000,236.3600000,728346
SPBEX.BABA,D,20210304,0,236.2700000,236.4600000,228.3500000,230.8500000,780243
SPBEX.BABA,D,20210305,0,231.5500000,236.9200000,228.3600000,232.3200000,580123
SPBEX.BABA,D,20210308,0,232.8300000,232.9900000,226.5400000,226.7700000,692112
SPBEX.BABA,D,20210309,0,226.8000000,238.7300000,226.1000000,238.3000000,738337
SPBEX.BABA,D,20210310,0,238.2100000,242.5000000,233.2200000,234.2200000,558585
SPBEX.BABA,D,20210311,0,235.0000000,241.7000000,234.1000000,241.1200000,729824
SPBEX.BABA,D,20210312,0,240.8000000,241.6400000,229.7100000,231.8400000,931951
SPBEX.BABA,D,20210313,0,232.0400000,232.5000000,231.8000000,232.3900000,22504
SPBEX.BABA,D,20210315,0,229.9800000,231.9000000,226.1000000,230.2500000,798638
SPBEX.BABA,D,20210316,0,230.2400000,230.9900000,225.5300000,227.0000000,776580
SPBEX.BABA,D,20210317,0,227.0000000,235.6000000,225.1000000,233.8000000,970268
SPBEX.BABA,D,20210318,0,233.8500000,243.1000000,233.5300000,236.0600000,808170
SPBEX.BABA,D,20210319,0,236.0500000,241.5500000,235.8300000,239.8700000,660923
SPBEX.BABA,D,20210320,0,239.9800000,240.1900000,239.6600000,240.1800000,3701
SPBEX.BABA,D,20210322,0,238.9800000,239.9400000,235.0100000,237.4400000,548305
SPBEX.BABA,D,20210323,0,237.5000000,241.1200000,235.5000000,237.8500000,660867
SPBEX.BABA,D,20210324,0,237.9100000,239.5800000,229.2400000,229.5500000,787185
SPBEX.BABA,D,20210325,0,229.5500000,230.0000000,222.5100000,223.7500000,1072090
SPBEX.BABA,D,20210326,0,223.7500000,229.2300000,217.4100000,226.6700000,1009606
SPBEX.BABA,D,20210327,0,226.5100000,227.0000000,225.2800000,225.9700000,9677
SPBEX.BABA,D,20210329,0,224.9800000,232.3900000,222.3000000,230.9200000,716917
SPBEX.BABA,D,20210330,0,231.1900000,232.2700000,226.6600000,229.4500000,618191
SPBEX.BABA,D,20210331,0,229.5800000,231.5200000,226.2400000,226.9400000,611335
SPBEX.BABA,D,20210401,0,226.9000000,231.9300000,223.5000000,224.3500000,1304128
SPBEX.BABA,D,20210402,0,224.3500000,224.3800000,223.8100000,224.2000000,7287
SPBEX.BABA,D,20210405,0,225.2700000,229.8600000,222.5500000,225.0000000,783628
SPBEX.BABA,D,20210406,0,225.0000000,232.0000000,224.0100000,230.3300000,1081510
SPBEX.BABA,D,20210407,0,230.3300000,230.3300000,224.8000000,225.3800000,764335
SPBEX.BABA,D,20210408,0,225.4000000,230.1400000,225.3000000,228.7900000,716804
SPBEX.BABA,D,20210409,0,228.7000000,228.9000000,221.3500000,222.8600000,1088039
SPBEX.BABA,D,20210410,0,222.9000000,223.2000000,222.8100000,223.1000000,12782
SPBEX.BABA,D,20210412,0,224.4400000,244.9000000,224.0000000,243.9600000,2142618
SPBEX.BABA,D,20210413,0,243.8100000,246.8000000,239.2500000,242.0200000,858562
SPBEX.BABA,D,20210414,0,241.8000000,245.0600000,238.6500000,239.7100000,573283
SPBEX.BABA,D,20210415,0,239.9500000,241.5500000,238.1100000,239.0400000,500976
SPBEX.BABA,D,20210416,0,239.0400000,243.5000000,237.8200000,238.7900000,592589
SPBEX.BABA,D,20210417,0,238.7900000,238.9800000,238.6200000,238.8200000,1900
SPBEX.BABA,D,20210419,0,238.9300000,241.5000000,232.8100000,234.8200000,1570315
SPBEX.BABA,D,20210420,0,234.7500000,235.0000000,228.4400000,229.6600000,1694947
SPBEX.BABA,D,20210421,0,229.6600000,231.1300000,226.0800000,229.4300000,2252894
SPBEX.BABA,D,20210422,0,229.4200000,234.0000000,227.8400000,229.9000000,2033852
SPBEX.BABA,D,20210423,0,229.8800000,233.0000000,229.7300000,231.9300000,1496001
SPBEX.BABA,D,20210424,0,231.9300000,232.2500000,231.6900000,232.2500000,2459
SPBEX.BABA,D,20210426,0,231.9100000,234.9900000,230.2600000,232.5000000,1000991
SPBEX.BABA,D,20210427,0,232.4300000,236.9300000,232.0200000,236.3500000,1941839
SPBEX.BABA,D,20210428,0,236.3500000,239.2300000,235.0000000,237.0000000,1505619
SPBEX.BABA,D,20210429,0,237.1600000,238.6000000,232.5700000,234.6000000,1496403
SPBEX.BABA,D,20210430,0,234.6000000,234.6600000,229.5500000,231.0600000,1200177
SPBEX.BABA,D,20210501,0,231.2900000,231.3500000,230.9000000,230.9500000,1846
SPBEX.BABA,D,20210503,0,230.5000000,236.1700000,229.1100000,230.7100000,1951119
SPBEX.BABA,D,20210504,0,230.7900000,232.6300000,225.4600000,228.0000000,2490565
SPBEX.BABA,D,20210505,0,228.1500000,229.7300000,226.7400000,227.0700000,1319481
SPBEX.BABA,D,20210506,0,227.0500000,229.3500000,222.8800000,226.6400000,1753926
SPBEX.BABA,D,20210507,0,226.6400000,228.8700000,225.0500000,225.4800000,1727159
SPBEX.BABA,D,20210508,0,225.4100000,225.9000000,225.3700000,225.8600000,6306
SPBEX.BABA,D,20210510,0,223.9800000,224.2000000,218.5800000,219.0000000,2743668
SPBEX.BABA,D,20210511,0,219.0000000,221.3800000,210.0000000,221.2000000,2017415
SPBEX.BABA,D,20210512,0,221.2000000,227.0000000,219.0000000,220.0100000,2375973
SPBEX.BABA,D,20210513,0,220.1500000,224.4700000,204.3900000,206.6500000,9497851
SPBEX.BABA,D,20210514,0,206.6800000,211.0000000,206.0200000,209.6500000,6390642
SPBEX.BABA,D,20210515,0,209.6800000,209.9400000,208.9500000,209.5000000,13692
SPBEX.BABA,D,20210517,0,211.2000000,213.1500000,209.4400000,211.5000000,3809563
SPBEX.BABA,D,20210518,0,211.5000000,215.1600000,211.1100000,213.6000000,4762615
SPBEX.BABA,D,20210519,0,213.6000000,215.4800000,210.0100000,212.4600000,3473685
SPBEX.BABA,D,20210520,0,212.3400000,217.6500000,211.0400000,217.0000000,4640375
SPBEX.BABA,D,20210521,0,217.1700000,217.4800000,209.8600000,210.8000000,3937348
SPBEX.BABA,D,20210522,0,210.8000000,210.8900000,210.2200000,210.5500000,6367
SPBEX.BABA,D,20210524,0,209.3400000,212.0100000,207.2300000,210.5300000,2249887
