<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPBEX.AMZN,D,20211101,0,3389.8900000,3401.0200000,3293.0300000,3315.5800000,8299
SPBEX.AMZN,D,20211102,0,3316.0000000,3330.9800000,3283.4600000,3310.5000000,5503
SPBEX.AMZN,D,20211103,0,3309.3500000,3394.3000000,3276.0000000,3380.0000000,5748
SPBEX.AMZN,D,20211104,0,3380.0200000,3498.2000000,3349.0000000,3472.4600000,14051
SPBEX.AMZN,D,20211105,0,3472.5000000,3565.8300000,3452.2000000,3515.5000000,14770
SPBEX.AMZN,D,20211106,0,3514.5000000,3515.9900000,3509.9500000,3512.0000000,149
SPBEX.AMZN,D,20211108,0,3531.3700000,3578.1100000,3488.0000000,3488.0000000,4513
SPBEX.AMZN,D,20211109,0,3488.9800000,3593.5100000,3475.5000000,3576.7100000,7084
SPBEX.AMZN,D,20211110,0,3576.2300000,3604.5900000,3464.0000000,3484.6900000,10563
SPBEX.AMZN,D,20211111,0,3484.9900000,3542.5000000,3468.0000000,3471.0000000,5423
SPBEX.AMZN,D,20211112,0,3474.4300000,3541.3300000,3447.4200000,3527.8900000,6543
SPBEX.AMZN,D,20211113,0,3524.5000000,3526.1300000,3522.2100000,3525.0000000,856
SPBEX.AMZN,D,20211115,0,3525.1700000,3593.0000000,3525.1700000,3546.8900000,8357
SPBEX.AMZN,D,20211116,0,3546.0800000,3573.9500000,3525.5000000,3538.2800000,3827
SPBEX.AMZN,D,20211117,0,3540.7000000,3587.0000000,3522.5800000,3549.5000000,8873
SPBEX.AMZN,D,20211118,0,3551.6500000,3703.8500000,3546.5200000,3696.3600000,29388
SPBEX.AMZN,D,20211119,0,3695.0000000,3762.1600000,3676.0000000,3676.0000000,17518
SPBEX.AMZN,D,20211120,0,3675.0100000,3676.5700000,3670.0900000,3674.6500000,1571
SPBEX.AMZN,D,20211122,0,3675.0000000,3712.0000000,3568.0000000,3572.8300000,9261
SPBEX.AMZN,D,20211123,0,3575.0000000,3620.6100000,3506.0000000,3580.6100000,5832
SPBEX.AMZN,D,20211124,0,3580.0000000,3612.3000000,3536.7100000,3579.8500000,7755
SPBEX.AMZN,D,20211125,0,3581.1400000,3581.1400000,3578.0000000,3580.0000000,853
SPBEX.AMZN,D,20211126,0,3580.0000000,3630.9400000,3503.1900000,3505.1000000,8968
